wavelength,420,536,533,530,547,552,553,556.5,551,555,556,559
390.0,0.00954729,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
391.0,0.0114794,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
392.0,0.0137986,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
393.0,0.0165746,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
394.0,0.0198869,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
395.0,0.023825,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
396.0,0.0284877,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
397.0,0.0339832,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
398.0,0.0404274,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
399.0,0.0479417,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
400.0,0.0566498,0.00380757236541,0.00384297801217,0.00388912765658,0.0037251761598,0.00369175899772,0.00368566414605,0.00366492982494,0.0036978745406,0.00367373347322,0.00366778591802,0.00364961731093
401.0,0.0666757,0.00440094190777,0.00444388957548,0.00449983434208,0.00430216150428,0.00426345216321,0.00425647603834,0.00423293976341,0.00427047884628,0.00424289730069,0.00423616295621,0.00421570618456
402.0,0.0781479,0.00507255516347,0.00512470512118,0.00519253772895,0.00495372214458,0.00490872139817,0.00490070999069,0.00487392131637,0.00491682428996,0.00488521026299,0.00487756702237,0.00485449980344
403.0,0.0911925,0.00582768596696,0.00589101745012,0.00597321278353,0.00568436629979,0.005631874775,0.00562264335473,0.00559206478228,0.00564125240194,0.00560489626594,0.00559619895264,0.00557014272561
404.0,0.105926,0.00667050556197,0.00674735389486,0.00684680836282,0.00649738998725,0.00643597574999,0.0064253034103,0.00639029401417,0.00644686593712,0.00640491927516,0.0063949952459,0.0063655041367
405.0,0.122451,0.00760361423192,0.00769670271113,0.00781676589097,0.00739441489126,0.00732238091785,0.00731000490763,0.00726980291573,0.0073350668048,0.00728652031017,0.00727516474168,0.00724171349189
406.0,0.140844,0.00862811598767,0.0087405859565,0.00888508929634,0.00837546209598,0.00829081031727,0.00827641954308,0.00823012170103,0.00830562715755,0.00824928513751,0.00823625536491,0.00819822421571
407.0,0.16114,0.00974434488795,0.00987979133001,0.0100530835871,0.00943966205835,0.009340048954,0.00932327581807,0.00926981087102,0.00935739255668,0.00929184078243,0.00927684893715,0.00923350325135
408.0,0.183325,0.010951826584,0.0111143297464,0.0113213070907,0.0105852221186,0.0104679139541,0.010448325955,0.0103864269504,0.0104882493136,0.0104118218327,0.0103945271126,0.0103449956826
409.0,0.207327,0.0122471312298,0.0124412490394,0.0126873354211,0.0118073661359,0.011669219193,0.0116463144993,0.0115745030995,0.0116930849159,0.0116038462321,0.0115838504719,0.0115271128806
410.0,0.233008,0.013625199142,0.0138559635066,0.0141470971836,0.0130996522779,0.0129370867055,0.0129102884112,0.0128268542289,0.0129651006846,0.0128608226034,0.0128376643613,0.0127725333921
411.0,0.260183,0.015078870428,0.0153517599589,0.0156943516516,0.0144535591151,0.0142625478765,0.0142312006063,0.0141341873177,0.0142954104221,0.0141735579224,0.0141467083785,0.0140718169662
412.0,0.288723,0.0166034725433,0.0169244532856,0.0173254312185,0.0158629214723,0.0156389316227,0.01560229026,0.0154894570134,0.0156774367942,0.0155351232177,0.0155039751836,0.0154177437334
413.0,0.318512,0.0181940642672,0.0185695797334,0.0190363713747,0.017321292503,0.0170592633605,0.0170164879135,0.0168852899164,0.0171043038875,0.0169382700354,0.0169021322869,0.0168027509352
414.0,0.349431,0.0198457444242,0.0202827015964,0.0208232115662,0.018822265876,0.0185165912256,0.0184667423904,0.0183143136092,0.018569162681,0.0183757586266,0.0183338508018,0.0182192630762
415.0,0.381363,0.0215529984772,0.0220587290026,0.022681287567,0.0203588853016,0.0200034148562,0.0199454528,0.0197685985778,0.0200646164358,0.0198397958616,0.0197912460794,0.0196591399111
416.0,0.414141,0.0233085809614,0.0238907596271,0.0246040205356,0.0219226351998,0.0215107090224,0.0214434976592,0.021238704202,0.0215817385271,0.0213210744151,0.0212649215155,0.0211127327009
417.0,0.44735,0.0250949483658,0.0257612596917,0.0265737935415,0.0234954887428,0.0230201558562,0.0229424974016,0.0227060336855,0.0231022726721,0.022801090509,0.0227363116079,0.0225612955548
418.0,0.480439,0.0268888850569,0.0276467244667,0.0285666634088,0.025054485622,0.0245087116078,0.0244193798507,0.024147396024,0.0246032010449,0.024256707248,0.0241822442803,0.0239815443484
419.0,0.512767,0.0286634211453,0.029519588888,0.0305542700969,0.0265736995517,0.0259505954977,0.0258483732892,0.0255370131185,0.026058728794,0.0256621558701,0.0255769460316,0.0253476725627
420.0,0.543618,0.030386007615,0.0313462949526,0.032501781353,0.02802271008,0.0273158588782,0.0271995924836,0.0268451588783,0.0274388355712,0.026987653191,0.02689067402,0.0266300234002
421.0,0.572399,0.0320339204634,0.0331031445227,0.0343842919378,0.0293809343195,0.0285844064047,0.0284530097313,0.0280519794937,0.0287233499755,0.0282132820965,0.028103555462,0.0278088197498
