wavelength, power, luminance
5.8000000000000000e+02,4.6209999999999999e-07,2.8989999999999999e-01
5.8400000000000000e+02,4.7350000000000000e-07,2.8989999999999999e-01
5.8800000000000000e+02,2.6679999999999998e-07,2.8989999999999999e-01
5.9200000000000000e+02,2.7469999999999999e-07,2.8989999999999999e-01
5.9600000000000000e+02,4.7749999999999998e-07,2.8989999999999999e-01
6.0000000000000000e+02,3.3249999999999999e-07,2.8989999999999999e-01
6.0400000000000000e+02,3.0110000000000002e-07,2.8989999999999999e-01
6.0800000000000000e+02,4.2959999999999998e-07,2.8989999999999999e-01
6.1200000000000000e+02,4.5999999999999999e-07,2.8989999999999999e-01
6.1600000000000000e+02,3.2930000000000002e-07,2.8989999999999999e-01
6.2000000000000000e+02,3.3929999999999997e-07,2.8989999999999999e-01
6.2400000000000000e+02,3.4970000000000001e-07,2.8989999999999999e-01
6.2800000000000000e+02,5.2409999999999999e-07,2.8989999999999999e-01
6.3200000000000000e+02,5.0370000000000004e-07,2.8989999999999999e-01
6.3600000000000000e+02,6.9090000000000003e-07,2.8989999999999999e-01
6.4000000000000000e+02,3.9140000000000002e-07,2.8989999999999999e-01
6.4400000000000000e+02,4.0190000000000002e-07,2.8989999999999999e-01
6.4800000000000000e+02,6.4470000000000005e-07,2.8989999999999999e-01
6.5200000000000000e+02,5.3010000000000002e-07,2.8989999999999999e-01
6.5600000000000000e+02,5.4540000000000000e-07,2.8989999999999999e-01
6.6000000000000000e+02,1.0589999999999999e-06,2.8989999999999999e-01
6.6400000000000000e+02,4.5950000000000001e-07,2.8989999999999999e-01
6.6800000000000000e+02,4.7199999999999999e-07,2.8989999999999999e-01
6.7200000000000000e+02,8.7869999999999995e-07,2.8989999999999999e-01
6.7600000000000000e+02,5.0220000000000004e-07,2.8989999999999999e-01
6.8000000000000000e+02,5.1900000000000003e-07,2.8989999999999999e-01
6.8400000000000000e+02,5.3769999999999995e-07,2.8989999999999999e-01
6.8800000000000000e+02,1.0090000000000000e-06,2.8989999999999999e-01
6.9200000000000000e+02,5.8469999999999999e-07,2.8989999999999999e-01
6.9600000000000000e+02,6.1080000000000004e-07,2.8989999999999999e-01
7.0000000000000000e+02,6.3929999999999996e-07,2.8989999999999999e-01
7.0400000000000000e+02,6.7179999999999997e-07,2.8989999999999999e-01
7.0800000000000000e+02,7.0900000000000001e-07,2.8989999999999999e-01
7.1200000000000000e+02,7.4730000000000003e-07,2.8989999999999999e-01
7.1600000000000000e+02,7.9029999999999998e-07,2.8989999999999999e-01
7.2000000000000000e+02,8.4229999999999997e-07,2.8989999999999999e-01
7.2400000000000000e+02,9.0149999999999997e-07,2.8989999999999999e-01
7.2800000000000000e+02,9.6349999999999997e-07,2.8989999999999999e-01
7.3200000000000000e+02,1.0350000000000000e-06,2.8989999999999999e-01
7.3600000000000000e+02,1.1260000000000001e-06,2.8989999999999999e-01
7.4000000000000000e+02,1.2260000000000000e-06,2.8989999999999999e-01
7.4400000000000000e+02,1.3349999999999999e-06,2.8989999999999999e-01
7.4800000000000000e+02,1.4610000000000001e-06,2.8989999999999999e-01
7.5200000000000000e+02,1.6270000000000001e-06,2.8989999999999999e-01
7.5600000000000000e+02,1.7960000000000000e-06,2.8989999999999999e-01
7.6000000000000000e+02,3.3100000000000001e-06,2.8989999999999999e-01
7.6400000000000000e+02,2.4710000000000001e-06,2.8989999999999999e-01
7.6800000000000000e+02,2.4820000000000001e-06,2.8989999999999999e-01
7.7200000000000000e+02,2.7620000000000000e-06,2.8989999999999999e-01
7.7600000000000000e+02,7.8480000000000001e-06,2.8989999999999999e-01
7.8000000000000000e+02,3.5090000000000002e-06,2.8989999999999999e-01
wavelength, power, luminance
3.8000000000000000e+02,3.8210000000000001e-07,2.9799999999999999e-01
3.8400000000000000e+02,3.4880000000000000e-07,2.9799999999999999e-01
3.8800000000000000e+02,3.1210000000000000e-07,2.9799999999999999e-01
3.9200000000000000e+02,2.8120000000000000e-07,2.9799999999999999e-01
3.9600000000000000e+02,3.0199999999999998e-07,2.9799999999999999e-01
4.0000000000000000e+02,5.7710000000000005e-07,2.9799999999999999e-01
4.0400000000000000e+02,3.6160000000000001e-07,2.9799999999999999e-01
4.0800000000000000e+02,7.9090000000000002e-07,2.9799999999999999e-01
4.1200000000000000e+02,1.4270000000000001e-06,2.9799999999999999e-01
4.1600000000000000e+02,2.6840000000000001e-06,2.9799999999999999e-01
4.2000000000000000e+02,6.3350000000000003e-06,2.9799999999999999e-01
4.2400000000000000e+02,1.3980000000000000e-05,2.9799999999999999e-01
4.2800000000000000e+02,2.7359999999999999e-05,2.9799999999999999e-01
4.3200000000000000e+02,4.9180000000000000e-05,2.9799999999999999e-01
4.3600000000000000e+02,8.2559999999999996e-05,2.9799999999999999e-01
4.4000000000000000e+02,1.3349999999999999e-04,2.9799999999999999e-01
4.4400000000000000e+02,2.0570000000000001e-04,2.9799999999999999e-01
4.4800000000000000e+02,2.7700000000000001e-04,2.9799999999999999e-01
4.5200000000000000e+02,2.9210000000000000e-04,2.9799999999999999e-01
4.5600000000000000e+02,2.3970000000000000e-04,2.9799999999999999e-01
4.6000000000000000e+02,1.6960000000000000e-04,2.9799999999999999e-01
4.6400000000000000e+02,1.1830000000000000e-04,2.9799999999999999e-01
4.6800000000000000e+02,8.3100000000000001e-05,2.9799999999999999e-01
4.7200000000000000e+02,5.4820000000000000e-05,2.9799999999999999e-01
4.7600000000000000e+02,3.3160000000000001e-05,2.9799999999999999e-01
4.8000000000000000e+02,2.2150000000000000e-05,2.9799999999999999e-01
4.8400000000000000e+02,1.5060000000000000e-05,2.9799999999999999e-01
4.8800000000000000e+02,1.0349999999999999e-05,2.9799999999999999e-01
4.9200000000000000e+02,6.8299999999999998e-06,2.9799999999999999e-01
4.9600000000000000e+02,4.6789999999999996e-06,2.9799999999999999e-01
5.0000000000000000e+02,3.3629999999999998e-06,2.9799999999999999e-01
5.0400000000000000e+02,2.4339999999999999e-06,2.9799999999999999e-01
5.0800000000000000e+02,1.6559999999999999e-06,2.9799999999999999e-01
5.1200000000000000e+02,1.6290000000000000e-06,2.9799999999999999e-01
5.1600000000000000e+02,1.7549999999999999e-06,2.9799999999999999e-01
5.2000000000000000e+02,1.1379999999999999e-06,2.9799999999999999e-01
5.2400000000000000e+02,1.4690000000000000e-06,2.9799999999999999e-01
5.2800000000000000e+02,1.6139999999999999e-06,2.9799999999999999e-01
5.3200000000000000e+02,1.3260000000000001e-06,2.9799999999999999e-01
5.3600000000000000e+02,7.0699999999999996e-07,2.9799999999999999e-01
5.4000000000000000e+02,1.0660000000000000e-06,2.9799999999999999e-01
5.4400000000000000e+02,1.1880000000000001e-06,2.9799999999999999e-01
5.4800000000000000e+02,5.8709999999999996e-07,2.9799999999999999e-01
5.5200000000000000e+02,6.0299999999999999e-07,2.9799999999999999e-01
5.5600000000000000e+02,3.3970000000000000e-07,2.9799999999999999e-01
5.6000000000000000e+02,2.1390000000000000e-07,2.9799999999999999e-01
5.6400000000000000e+02,2.2130000000000000e-07,2.9799999999999999e-01
5.6800000000000000e+02,2.2900000000000000e-07,2.9799999999999999e-01
5.7200000000000000e+02,2.3670000000000000e-07,2.9799999999999999e-01
5.7600000000000000e+02,2.4439999999999999e-07,2.9799999999999999e-01
5.8000000000000000e+02,2.5180000000000002e-07,2.9799999999999999e-01
5.8400000000000000e+02,2.5919999999999999e-07,2.9799999999999999e-01
5.8800000000000000e+02,4.5030000000000000e-07,2.9799999999999999e-01
5.9200000000000000e+02,5.4109999999999999e-07,2.9799999999999999e-01
5.9600000000000000e+02,4.7749999999999998e-07,2.9799999999999999e-01
6.0000000000000000e+02,3.3249999999999999e-07,2.9799999999999999e-01
6.0400000000000000e+02,3.0110000000000002e-07,2.9799999999999999e-01
6.0800000000000000e+02,3.1030000000000002e-07,2.9799999999999999e-01
6.1200000000000000e+02,3.1969999999999998e-07,2.9799999999999999e-01
6.1600000000000000e+02,3.2930000000000002e-07,2.9799999999999999e-01
6.2000000000000000e+02,6.8280000000000005e-07,2.9799999999999999e-01
6.2400000000000000e+02,9.5270000000000000e-07,2.9799999999999999e-01
6.2800000000000000e+02,8.8390000000000002e-07,2.9799999999999999e-01
6.3200000000000000e+02,6.3730000000000002e-07,2.9799999999999999e-01
6.3600000000000000e+02,3.8029999999999998e-07,2.9799999999999999e-01
6.4000000000000000e+02,4.6569999999999999e-07,2.9799999999999999e-01
6.4400000000000000e+02,8.0370000000000003e-07,2.9799999999999999e-01
6.4800000000000000e+02,5.9370000000000003e-07,2.9799999999999999e-01
6.5200000000000000e+02,4.2380000000000002e-07,2.9799999999999999e-01
6.5600000000000000e+02,4.9040000000000000e-07,2.9799999999999999e-01
6.6000000000000000e+02,7.5290000000000003e-07,2.9799999999999999e-01
6.6400000000000000e+02,4.5950000000000001e-07,2.9799999999999999e-01
6.6800000000000000e+02,4.7199999999999999e-07,2.9799999999999999e-01
6.7200000000000000e+02,9.6180000000000005e-07,2.9799999999999999e-01
6.7600000000000000e+02,1.2249999999999999e-06,2.9799999999999999e-01
6.8000000000000000e+02,5.1900000000000003e-07,2.9799999999999999e-01
6.8400000000000000e+02,5.3769999999999995e-07,2.9799999999999999e-01
6.8800000000000000e+02,5.5970000000000002e-07,2.9799999999999999e-01
6.9200000000000000e+02,8.9709999999999995e-07,2.9799999999999999e-01
6.9600000000000000e+02,1.2610000000000001e-06,2.9799999999999999e-01
7.0000000000000000e+02,6.3929999999999996e-07,2.9799999999999999e-01
7.0400000000000000e+02,6.7179999999999997e-07,2.9799999999999999e-01
7.0800000000000000e+02,7.0900000000000001e-07,2.9799999999999999e-01
7.1200000000000000e+02,7.4730000000000003e-07,2.9799999999999999e-01
