wavelength, power, luminance
6.3200000000000000e+02,8.4280000000000000e-07,3.8690000000000002e+00
6.3600000000000000e+02,5.1600000000000001e-07,3.8690000000000002e+00
6.4000000000000000e+02,4.6569999999999999e-07,3.8690000000000002e+00
6.4400000000000000e+02,6.5290000000000003e-07,3.8690000000000002e+00
6.4800000000000000e+02,4.1279999999999999e-07,3.8690000000000002e+00
6.5200000000000000e+02,4.2380000000000002e-07,3.8690000000000002e+00
6.5600000000000000e+02,4.9040000000000000e-07,3.8690000000000002e+00
6.6000000000000000e+02,7.5290000000000003e-07,3.8690000000000002e+00
6.6400000000000000e+02,9.2590000000000000e-07,3.8690000000000002e+00
6.6800000000000000e+02,7.5580000000000003e-07,3.8690000000000002e+00
6.7200000000000000e+02,4.8640000000000001e-07,3.8690000000000002e+00
6.7600000000000000e+02,5.0220000000000004e-07,3.8690000000000002e+00
6.8000000000000000e+02,5.1900000000000003e-07,3.8690000000000002e+00
6.8400000000000000e+02,5.3769999999999995e-07,3.8690000000000002e+00
6.8800000000000000e+02,5.5970000000000002e-07,3.8690000000000002e+00
6.9200000000000000e+02,5.8469999999999999e-07,3.8690000000000002e+00
6.9600000000000000e+02,6.1080000000000004e-07,3.8690000000000002e+00
7.0000000000000000e+02,6.3929999999999996e-07,3.8690000000000002e+00
7.0400000000000000e+02,6.7179999999999997e-07,3.8690000000000002e+00
7.0800000000000000e+02,7.0900000000000001e-07,3.8690000000000002e+00
7.1200000000000000e+02,7.4730000000000003e-07,3.8690000000000002e+00
7.1600000000000000e+02,7.9029999999999998e-07,3.8690000000000002e+00
7.2000000000000000e+02,1.5099999999999999e-06,3.8690000000000002e+00
7.2400000000000000e+02,9.0149999999999997e-07,3.8690000000000002e+00
7.2800000000000000e+02,9.6349999999999997e-07,3.8690000000000002e+00
7.3200000000000000e+02,1.0350000000000000e-06,3.8690000000000002e+00
7.3600000000000000e+02,1.1260000000000001e-06,3.8690000000000002e+00
7.4000000000000000e+02,1.2260000000000000e-06,3.8690000000000002e+00
7.4400000000000000e+02,1.3349999999999999e-06,3.8690000000000002e+00
7.4800000000000000e+02,3.7529999999999999e-06,3.8690000000000002e+00
7.5200000000000000e+02,1.6270000000000001e-06,3.8690000000000002e+00
7.5600000000000000e+02,1.7960000000000000e-06,3.8690000000000002e+00
7.6000000000000000e+02,1.9860000000000001e-06,3.8690000000000002e+00
7.6400000000000000e+02,2.2189999999999998e-06,3.8690000000000002e+00
7.6800000000000000e+02,2.4820000000000001e-06,3.8690000000000002e+00
7.7200000000000000e+02,2.7620000000000000e-06,3.8690000000000002e+00
7.7600000000000000e+02,3.0769999999999999e-06,3.8690000000000002e+00
7.8000000000000000e+02,3.5080000000000001e-06,3.8690000000000002e+00
wavelength, power, luminance
3.8000000000000000e+02,3.8210000000000001e-07,4.2460000000000004e+00
3.8400000000000000e+02,3.4880000000000000e-07,4.2460000000000004e+00
3.8800000000000000e+02,3.1210000000000000e-07,4.2460000000000004e+00
3.9200000000000000e+02,2.8120000000000000e-07,4.2460000000000004e+00
3.9600000000000000e+02,4.6660000000000001e-07,4.2460000000000004e+00
4.0000000000000000e+02,2.2760000000000000e-07,4.2460000000000004e+00
4.0400000000000000e+02,2.1080000000000001e-07,4.2460000000000004e+00
4.0800000000000000e+02,1.9929999999999999e-07,4.2460000000000004e+00
4.1200000000000000e+02,1.9160000000000000e-07,4.2460000000000004e+00
4.1600000000000000e+02,1.8930000000000001e-07,4.2460000000000004e+00
4.2000000000000000e+02,3.5470000000000002e-07,4.2460000000000004e+00
4.2400000000000000e+02,1.9310000000000000e-07,4.2460000000000004e+00
4.2800000000000000e+02,2.4830000000000002e-07,4.2460000000000004e+00
4.3200000000000000e+02,3.2690000000000000e-07,4.2460000000000004e+00
4.3600000000000000e+02,2.0970000000000001e-07,4.2460000000000004e+00
4.4000000000000000e+02,5.0030000000000000e-07,4.2460000000000004e+00
4.4400000000000000e+02,3.1670000000000002e-07,4.2460000000000004e+00
4.4800000000000000e+02,4.5419999999999998e-07,4.2460000000000004e+00
4.5200000000000000e+02,6.9820000000000004e-07,4.2460000000000004e+00
4.5600000000000000e+02,8.6889999999999995e-07,4.2460000000000004e+00
4.6000000000000000e+02,1.6419999999999999e-06,4.2460000000000004e+00
4.6400000000000000e+02,2.5799999999999999e-06,4.2460000000000004e+00
4.6800000000000000e+02,2.4800000000000000e-06,4.2460000000000004e+00
4.7200000000000000e+02,5.1209999999999998e-06,4.2460000000000004e+00
4.7600000000000000e+02,8.3650000000000004e-06,4.2460000000000004e+00
4.8000000000000000e+02,1.3360000000000001e-05,4.2460000000000004e+00
4.8400000000000000e+02,2.2059999999999999e-05,4.2460000000000004e+00
4.8800000000000000e+02,3.4850000000000000e-05,4.2460000000000004e+00
4.9200000000000000e+02,5.3699999999999997e-05,4.2460000000000004e+00
4.9600000000000000e+02,8.1719999999999997e-05,4.2460000000000004e+00
5.0000000000000000e+02,1.2210000000000001e-04,4.2460000000000004e+00
5.0400000000000000e+02,1.6660000000000001e-04,4.2460000000000004e+00
5.0800000000000000e+02,2.0990000000000001e-04,4.2460000000000004e+00
5.1200000000000000e+02,2.4120000000000001e-04,4.2460000000000004e+00
5.1600000000000000e+02,2.5000000000000001e-04,4.2460000000000004e+00
5.2000000000000000e+02,2.3149999999999999e-04,4.2460000000000004e+00
5.2400000000000000e+02,1.9870000000000001e-04,4.2460000000000004e+00
5.2800000000000000e+02,1.6449999999999999e-04,4.2460000000000004e+00
5.3200000000000000e+02,1.3370000000000000e-04,4.2460000000000004e+00
5.3600000000000000e+02,1.0710000000000000e-04,4.2460000000000004e+00
5.4000000000000000e+02,8.4289999999999994e-05,4.2460000000000004e+00
5.4400000000000000e+02,6.3470000000000000e-05,4.2460000000000004e+00
5.4800000000000000e+02,4.8779999999999997e-05,4.2460000000000004e+00
5.5200000000000000e+02,3.7920000000000003e-05,4.2460000000000004e+00
5.5600000000000000e+02,2.8390000000000001e-05,4.2460000000000004e+00
5.6000000000000000e+02,2.1780000000000002e-05,4.2460000000000004e+00
5.6400000000000000e+02,1.6220000000000001e-05,4.2460000000000004e+00
5.6800000000000000e+02,1.2590000000000000e-05,4.2460000000000004e+00
5.7200000000000000e+02,9.5859999999999994e-06,4.2460000000000004e+00
5.7600000000000000e+02,7.6559999999999992e-06,4.2460000000000004e+00
5.8000000000000000e+02,5.6149999999999996e-06,4.2460000000000004e+00
5.8400000000000000e+02,4.3959999999999999e-06,4.2460000000000004e+00
5.8800000000000000e+02,3.1099999999999999e-06,4.2460000000000004e+00
5.9200000000000000e+02,2.8800000000000000e-06,4.2460000000000004e+00
5.9600000000000000e+02,2.4410000000000000e-06,4.2460000000000004e+00
6.0000000000000000e+02,1.5810000000000000e-06,4.2460000000000004e+00
6.0400000000000000e+02,1.2540000000000000e-06,4.2460000000000004e+00
6.0800000000000000e+02,5.4890000000000005e-07,4.2460000000000004e+00
6.1200000000000000e+02,7.7970000000000003e-07,4.2460000000000004e+00
6.1600000000000000e+02,1.1450000000000000e-06,4.2460000000000004e+00
6.2000000000000000e+02,7.6769999999999997e-07,4.2460000000000004e+00
6.2400000000000000e+02,1.0490000000000000e-06,4.2460000000000004e+00
6.2800000000000000e+02,9.1490000000000002e-07,4.2460000000000004e+00
6.3200000000000000e+02,5.0370000000000004e-07,4.2460000000000004e+00
6.3600000000000000e+02,3.8760000000000000e-07,4.2460000000000004e+00
6.4000000000000000e+02,1.6600000000000000e-06,4.2460000000000004e+00
6.4400000000000000e+02,4.0190000000000002e-07,4.2460000000000004e+00
6.4800000000000000e+02,4.1279999999999999e-07,4.2460000000000004e+00
6.5200000000000000e+02,4.2380000000000002e-07,4.2460000000000004e+00
6.5600000000000000e+02,4.3550000000000000e-07,4.2460000000000004e+00
6.6000000000000000e+02,4.4719999999999998e-07,4.2460000000000004e+00
6.6400000000000000e+02,4.5950000000000001e-07,4.2460000000000004e+00
6.6800000000000000e+02,4.7199999999999999e-07,4.2460000000000004e+00
6.7200000000000000e+02,4.8640000000000001e-07,4.2460000000000004e+00
6.7600000000000000e+02,5.0220000000000004e-07,4.2460000000000004e+00
6.8000000000000000e+02,5.1900000000000003e-07,4.2460000000000004e+00
6.8400000000000000e+02,5.3769999999999995e-07,4.2460000000000004e+00
6.8800000000000000e+02,5.5970000000000002e-07,4.2460000000000004e+00
6.9200000000000000e+02,5.8469999999999999e-07,4.2460000000000004e+00
6.9600000000000000e+02,6.1080000000000004e-07,4.2460000000000004e+00
7.0000000000000000e+02,6.3929999999999996e-07,4.2460000000000004e+00
7.0400000000000000e+02,6.7179999999999997e-07,4.2460000000000004e+00
7.0800000000000000e+02,7.0900000000000001e-07,4.2460000000000004e+00
7.1200000000000000e+02,7.4730000000000003e-07,4.2460000000000004e+00
7.1600000000000000e+02,7.9029999999999998e-07,4.2460000000000004e+00
7.2000000000000000e+02,8.4229999999999997e-07,4.2460000000000004e+00
7.2400000000000000e+02,9.0149999999999997e-07,4.2460000000000004e+00
7.2800000000000000e+02,9.6349999999999997e-07,4.2460000000000004e+00
7.3200000000000000e+02,1.0350000000000000e-06,4.2460000000000004e+00
7.3600000000000000e+02,1.1260000000000001e-06,4.2460000000000004e+00
7.4000000000000000e+02,1.6759999999999999e-06,4.2460000000000004e+00
7.4400000000000000e+02,1.8929999999999999e-06,4.2460000000000004e+00
7.4800000000000000e+02,1.4610000000000001e-06,4.2460000000000004e+00
7.5200000000000000e+02,1.6270000000000001e-06,4.2460000000000004e+00
7.5600000000000000e+02,1.7960000000000000e-06,4.2460000000000004e+00
7.6000000000000000e+02,1.9860000000000001e-06,4.2460000000000004e+00
7.6400000000000000e+02,2.2189999999999998e-06,4.2460000000000004e+00
7.6800000000000000e+02,2.4820000000000001e-06,4.2460000000000004e+00
7.7200000000000000e+02,2.7620000000000000e-06,4.2460000000000004e+00
7.7600000000000000e+02,3.0769999999999999e-06,4.2460000000000004e+00
7.8000000000000000e+02,3.5080000000000001e-06,4.2460000000000004e+00
wavelength, power, luminance
3.8000000000000000e+02,7.6000000000000003e-07,4.2859999999999996e+00
3.8400000000000000e+02,6.1689999999999997e-07,4.2859999999999996e+00
3.8800000000000000e+02,3.1210000000000000e-07,4.2859999999999996e+00
3.9200000000000000e+02,2.8120000000000000e-07,4.2859999999999996e+00
3.9600000000000000e+02,2.4870000000000000e-07,4.2859999999999996e+00
4.0000000000000000e+02,3.3319999999999999e-07,4.2859999999999996e+00
4.0400000000000000e+02,4.8159999999999997e-07,4.2859999999999996e+00
4.0800000000000000e+02,1.9929999999999999e-07,4.2859999999999996e+00
4.1200000000000000e+02,1.9160000000000000e-07,4.2859999999999996e+00
4.1600000000000000e+02,1.8930000000000001e-07,4.2859999999999996e+00
4.2000000000000000e+02,3.5470000000000002e-07,4.2859999999999996e+00
4.2400000000000000e+02,1.9310000000000000e-07,4.2859999999999996e+00
4.2800000000000000e+02,1.9719999999999999e-07,4.2859999999999996e+00
4.3200000000000000e+02,2.0310000000000001e-07,4.2859999999999996e+00
4.3600000000000000e+02,2.0970000000000001e-07,4.2859999999999996e+00
4.4000000000000000e+02,2.1630000000000000e-07,4.2859999999999996e+00
4.4400000000000000e+02,3.9999999999999998e-07,4.2859999999999996e+00
4.4800000000000000e+02,2.5950000000000001e-07,4.2859999999999996e+00
4.5200000000000000e+02,4.6549999999999998e-07,4.2859999999999996e+00
4.5600000000000000e+02,4.7329999999999998e-07,4.2859999999999996e+00
4.6000000000000000e+02,1.0410000000000001e-06,4.2859999999999996e+00
4.6400000000000000e+02,1.9580000000000001e-06,4.2859999999999996e+00
4.6800000000000000e+02,3.0170000000000001e-06,4.2859999999999996e+00
4.7200000000000000e+02,4.6199999999999998e-06,4.2859999999999996e+00
4.7600000000000000e+02,8.5259999999999993e-06,4.2859999999999996e+00
4.8000000000000000e+02,1.4039999999999999e-05,4.2859999999999996e+00
4.8400000000000000e+02,2.2070000000000000e-05,4.2859999999999996e+00
4.8800000000000000e+02,3.5030000000000002e-05,4.2859999999999996e+00
4.9200000000000000e+02,5.4270000000000000e-05,4.2859999999999996e+00
4.9600000000000000e+02,8.2659999999999998e-05,4.2859999999999996e+00
5.0000000000000000e+02,1.2280000000000000e-04,4.2859999999999996e+00
5.0400000000000000e+02,1.6760000000000001e-04,4.2859999999999996e+00
5.0800000000000000e+02,2.1130000000000001e-04,4.2859999999999996e+00
5.1200000000000000e+02,2.4240000000000001e-04,4.2859999999999996e+00
5.1600000000000000e+02,2.5159999999999999e-04,4.2859999999999996e+00
5.2000000000000000e+02,2.3340000000000001e-04,4.2859999999999996e+00
5.2400000000000000e+02,2.0080000000000000e-04,4.2859999999999996e+00
5.2800000000000000e+02,1.6610000000000000e-04,4.2859999999999996e+00
5.3200000000000000e+02,1.3469999999999999e-04,4.2859999999999996e+00
5.3600000000000000e+02,1.0870000000000000e-04,4.2859999999999996e+00
5.4000000000000000e+02,8.5640000000000000e-05,4.2859999999999996e+00
5.4400000000000000e+02,6.3969999999999999e-05,4.2859999999999996e+00
5.4800000000000000e+02,4.8840000000000000e-05,4.2859999999999996e+00
5.5200000000000000e+02,3.7929999999999998e-05,4.2859999999999996e+00
5.5600000000000000e+02,2.9159999999999999e-05,4.2859999999999996e+00
5.6000000000000000e+02,2.2660000000000000e-05,4.2859999999999996e+00
5.6400000000000000e+02,1.5889999999999999e-05,4.2859999999999996e+00
5.6800000000000000e+02,1.2969999999999999e-05,4.2859999999999996e+00
5.7200000000000000e+02,1.0180000000000001e-05,4.2859999999999996e+00
5.7600000000000000e+02,7.4909999999999999e-06,4.2859999999999996e+00
5.8000000000000000e+02,6.3700000000000000e-06,4.2859999999999996e+00
5.8400000000000000e+02,4.4859999999999999e-06,4.2859999999999996e+00
5.8800000000000000e+02,3.4599999999999999e-06,4.2859999999999996e+00
5.9200000000000000e+02,2.7389999999999999e-06,4.2859999999999996e+00
5.9600000000000000e+02,2.7420000000000002e-06,4.2859999999999996e+00
6.0000000000000000e+02,1.8940000000000000e-06,4.2859999999999996e+00
6.0400000000000000e+02,1.1420000000000000e-06,4.2859999999999996e+00
6.0800000000000000e+02,9.3099999999999996e-07,4.2859999999999996e+00
6.1200000000000000e+02,6.0040000000000000e-07,4.2859999999999996e+00
6.1600000000000000e+02,3.2930000000000002e-07,4.2859999999999996e+00
6.2000000000000000e+02,3.3929999999999997e-07,4.2859999999999996e+00
6.2400000000000000e+02,3.4970000000000001e-07,4.2859999999999996e+00
6.2800000000000000e+02,6.8849999999999995e-07,4.2859999999999996e+00
6.3200000000000000e+02,1.1100000000000000e-06,4.2859999999999996e+00
6.3600000000000000e+02,5.1969999999999998e-07,4.2859999999999996e+00
6.4000000000000000e+02,1.0260000000000000e-06,4.2859999999999996e+00
6.4400000000000000e+02,4.0190000000000002e-07,4.2859999999999996e+00
6.4800000000000000e+02,4.1279999999999999e-07,4.2859999999999996e+00
6.5200000000000000e+02,4.2380000000000002e-07,4.2859999999999996e+00
6.5600000000000000e+02,4.3550000000000000e-07,4.2859999999999996e+00
6.6000000000000000e+02,4.4719999999999998e-07,4.2859999999999996e+00
6.6400000000000000e+02,4.5950000000000001e-07,4.2859999999999996e+00
6.6800000000000000e+02,4.7199999999999999e-07,4.2859999999999996e+00
6.7200000000000000e+02,1.2710000000000000e-06,4.2859999999999996e+00
6.7600000000000000e+02,5.0220000000000004e-07,4.2859999999999996e+00
6.8000000000000000e+02,5.1900000000000003e-07,4.2859999999999996e+00
6.8400000000000000e+02,5.3769999999999995e-07,4.2859999999999996e+00
6.8800000000000000e+02,5.9760000000000000e-07,4.2859999999999996e+00
6.9200000000000000e+02,1.0130000000000001e-06,4.2859999999999996e+00
6.9600000000000000e+02,6.1080000000000004e-07,4.2859999999999996e+00
7.0000000000000000e+02,6.3929999999999996e-07,4.2859999999999996e+00
7.0400000000000000e+02,6.7179999999999997e-07,4.2859999999999996e+00
7.0800000000000000e+02,7.0900000000000001e-07,4.2859999999999996e+00
7.1200000000000000e+02,7.4730000000000003e-07,4.2859999999999996e+00
7.1600000000000000e+02,7.9029999999999998e-07,4.2859999999999996e+00
7.2000000000000000e+02,8.4229999999999997e-07,4.2859999999999996e+00
7.2400000000000000e+02,9.0149999999999997e-07,4.2859999999999996e+00
7.2800000000000000e+02,9.6349999999999997e-07,4.2859999999999996e+00
7.3200000000000000e+02,1.0350000000000000e-06,4.2859999999999996e+00
7.3600000000000000e+02,1.1260000000000001e-06,4.2859999999999996e+00
7.4000000000000000e+02,1.2260000000000000e-06,4.2859999999999996e+00
7.4400000000000000e+02,1.3349999999999999e-06,4.2859999999999996e+00
7.4800000000000000e+02,2.6070000000000002e-06,4.2859999999999996e+00
7.5200000000000000e+02,1.6270000000000001e-06,4.2859999999999996e+00
7.5600000000000000e+02,2.6000000000000001e-06,4.2859999999999996e+00
7.6000000000000000e+02,2.6479999999999999e-06,4.2859999999999996e+00
7.6400000000000000e+02,2.2189999999999998e-06,4.2859999999999996e+00
7.6800000000000000e+02,2.4820000000000001e-06,4.2859999999999996e+00
7.7200000000000000e+02,4.2849999999999996e-06,4.2859999999999996e+00
7.7600000000000000e+02,6.1530000000000002e-06,4.2859999999999996e+00
7.8000000000000000e+02,3.5090000000000002e-06,4.2859999999999996e+00
wavelength, power, luminance
3.8000000000000000e+02,3.8210000000000001e-07,4.3300000000000001e+00
3.8400000000000000e+02,5.6339999999999998e-07,4.3300000000000001e+00
3.8800000000000000e+02,3.9410000000000002e-07,4.3300000000000001e+00
3.9200000000000000e+02,5.2300000000000001e-07,4.3300000000000001e+00
3.9600000000000000e+02,2.5289999999999999e-07,4.3300000000000001e+00
4.0000000000000000e+02,4.3869999999999998e-07,4.3300000000000001e+00
4.0400000000000000e+02,7.5229999999999998e-07,4.3300000000000001e+00
4.0800000000000000e+02,2.9579999999999999e-07,4.3300000000000001e+00
4.1200000000000000e+02,2.6609999999999998e-07,4.3300000000000001e+00
4.1600000000000000e+02,1.8930000000000001e-07,4.3300000000000001e+00
4.2000000000000000e+02,1.8990000000000000e-07,4.3300000000000001e+00
4.2400000000000000e+02,3.6020000000000001e-07,4.3300000000000001e+00
4.2800000000000000e+02,1.9719999999999999e-07,4.3300000000000001e+00
4.3200000000000000e+02,2.0310000000000001e-07,4.3300000000000001e+00
4.3600000000000000e+02,2.0970000000000001e-07,4.3300000000000001e+00
4.4000000000000000e+02,2.1630000000000000e-07,4.3300000000000001e+00
4.4400000000000000e+02,2.2329999999999999e-07,4.3300000000000001e+00
4.4800000000000000e+02,6.3770000000000005e-07,4.3300000000000001e+00
4.5200000000000000e+02,5.1160000000000000e-07,4.3300000000000001e+00
4.5600000000000000e+02,6.3050000000000004e-07,4.3300000000000001e+00
4.6000000000000000e+02,9.2780000000000004e-07,4.3300000000000001e+00
4.6400000000000000e+02,2.0120000000000000e-06,4.3300000000000001e+00
4.6800000000000000e+02,2.7190000000000001e-06,4.3300000000000001e+00
4.7200000000000000e+02,4.3540000000000002e-06,4.3300000000000001e+00
4.7600000000000000e+02,8.1920000000000005e-06,4.3300000000000001e+00
4.8000000000000000e+02,1.4260000000000001e-05,4.3300000000000001e+00
4.8400000000000000e+02,2.2390000000000001e-05,4.3300000000000001e+00
4.8800000000000000e+02,3.5060000000000000e-05,4.3300000000000001e+00
4.9200000000000000e+02,5.3909999999999997e-05,4.3300000000000001e+00
4.9600000000000000e+02,8.2830000000000005e-05,4.3300000000000001e+00
5.0000000000000000e+02,1.2339999999999999e-04,4.3300000000000001e+00
5.0400000000000000e+02,1.6809999999999999e-04,4.3300000000000001e+00
5.0800000000000000e+02,2.1200000000000000e-04,4.3300000000000001e+00
5.1200000000000000e+02,2.4399999999999999e-04,4.3300000000000001e+00
5.1600000000000000e+02,2.5359999999999998e-04,4.3300000000000001e+00
5.2000000000000000e+02,2.3580000000000001e-04,4.3300000000000001e+00
5.2400000000000000e+02,2.0230000000000001e-04,4.3300000000000001e+00
5.2800000000000000e+02,1.6809999999999999e-04,4.3300000000000001e+00
5.3200000000000000e+02,1.3669999999999999e-04,4.3300000000000001e+00
5.3600000000000000e+02,1.1000000000000000e-04,4.3300000000000001e+00
5.4000000000000000e+02,8.6279999999999994e-05,4.3300000000000001e+00
5.4400000000000000e+02,6.4930000000000003e-05,4.3300000000000001e+00
5.4800000000000000e+02,4.9960000000000003e-05,4.3300000000000001e+00
5.5200000000000000e+02,3.8710000000000000e-05,4.3300000000000001e+00
5.5600000000000000e+02,2.9510000000000000e-05,4.3300000000000001e+00
5.6000000000000000e+02,2.2370000000000001e-05,4.3300000000000001e+00
5.6400000000000000e+02,1.6589999999999999e-05,4.3300000000000001e+00
5.6800000000000000e+02,1.2900000000000000e-05,4.3300000000000001e+00
5.7200000000000000e+02,9.9389999999999992e-06,4.3300000000000001e+00
5.7600000000000000e+02,7.7379999999999994e-06,4.3300000000000001e+00
5.8000000000000000e+02,5.8660000000000002e-06,4.3300000000000001e+00
5.8400000000000000e+02,4.5759999999999999e-06,4.3300000000000001e+00
5.8800000000000000e+02,3.9020000000000001e-06,4.3300000000000001e+00
5.9200000000000000e+02,3.0130000000000002e-06,4.3300000000000001e+00
5.9600000000000000e+02,2.2469999999999998e-06,4.3300000000000001e+00
6.0000000000000000e+02,2.2730000000000001e-06,4.3300000000000001e+00
6.0400000000000000e+02,1.7439999999999999e-06,4.3300000000000001e+00
6.0800000000000000e+02,1.4320000000000000e-06,4.3300000000000001e+00
6.1200000000000000e+02,9.2009999999999999e-07,4.3300000000000001e+00
6.1600000000000000e+02,6.5860000000000003e-07,4.3300000000000001e+00
6.2000000000000000e+02,9.8970000000000003e-07,4.3300000000000001e+00
6.2400000000000000e+02,1.2419999999999999e-06,4.3300000000000001e+00
6.2800000000000000e+02,1.6339999999999999e-06,4.3300000000000001e+00
6.3200000000000000e+02,7.7100000000000001e-07,4.3300000000000001e+00
6.3600000000000000e+02,3.8029999999999998e-07,4.3300000000000001e+00
6.4000000000000000e+02,3.9140000000000002e-07,4.3300000000000001e+00
6.4400000000000000e+02,4.0190000000000002e-07,4.3300000000000001e+00
6.4800000000000000e+02,4.1279999999999999e-07,4.3300000000000001e+00
6.5200000000000000e+02,4.2380000000000002e-07,4.3300000000000001e+00
6.5600000000000000e+02,4.3550000000000000e-07,4.3300000000000001e+00
6.6000000000000000e+02,4.4719999999999998e-07,4.3300000000000001e+00
6.6400000000000000e+02,4.5950000000000001e-07,4.3300000000000001e+00
6.6800000000000000e+02,4.7199999999999999e-07,4.3300000000000001e+00
6.7200000000000000e+02,4.8640000000000001e-07,4.3300000000000001e+00
6.7600000000000000e+02,5.0220000000000004e-07,4.3300000000000001e+00
6.8000000000000000e+02,5.1900000000000003e-07,4.3300000000000001e+00
6.8400000000000000e+02,5.3769999999999995e-07,4.3300000000000001e+00
6.8800000000000000e+02,5.9760000000000000e-07,4.3300000000000001e+00
6.9200000000000000e+02,1.1689999999999999e-06,4.3300000000000001e+00
6.9600000000000000e+02,9.3610000000000002e-07,4.3300000000000001e+00
7.0000000000000000e+02,6.3929999999999996e-07,4.3300000000000001e+00
7.0400000000000000e+02,6.7179999999999997e-07,4.3300000000000001e+00
7.0800000000000000e+02,7.0900000000000001e-07,4.3300000000000001e+00
7.1200000000000000e+02,1.1080000000000000e-06,4.3300000000000001e+00
